"cod_cliente";"primeira_assinatura";"valor_ativo_total";"valor_cancelado_total";"qtd_contratos_ativos";"qtd_contratos_cancelados";"flg_ja_sofreu_downgrade";"qtd_tarefas_total";"dias_ultima_tarefa";"tarefas_90d";"media_dias_exec";"qtd_tarefas_abertas";"qtd_categorias_distintas";"qtd_subcategorias_distintas";"qtd_grupos_envolvidos";"qt_tarefas_bug";"qt_tarefas_reducao";"qtd_prioridade_normal";"qtd_prioridade_parcial";"qtd_prioridade_urgente";"qtd_prioridade_maxima";"qtd_prioridade_reforco";"perc_prioridade_maxima";"perc_tarefas_abertas";"churn"
"19874";"2019-06-25";"0,00";"100,00";"0";"1";"0";"24";"2263";"0";"25,3333";"0";"8";"10";"7";"0";"0";"22";"0";"2";"0";"0";"0,0000";"0,0000";"1"
"19902";"2012-05-16";"0,00";"193,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"19951";"2017-09-22";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"19983";"2017-10-20";"3081,69";"0,00";"1";"0";"0";"397";"6";"28";"10,3914";"1";"32";"80";"17";"3";"0";"373";"5";"3";"16";"0";"4,0300";"0,2500";"0"
"19996";"2011-01-01";"0,00";"224,41";"0";"1";"0";"1";"1636";"0";"3,0000";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0,0000";"0,0000";"1"
"20000";"2020-02-20";"454,50";"0,00";"1";"0";"0";"23";"533";"0";"28,0435";"0";"11";"16";"8";"0";"0";"19";"1";"2";"1";"0";"4,3500";"0,0000";"0"
"20009";"2012-01-01";"0,00";"294,86";"0";"1";"0";"56";"973";"0";"1,4821";"0";"8";"15";"5";"0";"0";"52";"0";"2";"2";"0";"3,5700";"0,0000";"1"
"20016";"2011-02-01";"0,00";"77,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20019";"2018-07-12";"0,00";"229,45";"0";"2";"0";"53";"1177";"0";"17,3774";"0";"10";"18";"11";"0";"0";"47";"0";"3";"3";"0";"5,6600";"0,0000";"1"
"20023";"2011-06-17";"0,00";"100,90";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20024";"2017-09-27";"0,00";"162,35";"0";"1";"0";"13";"1674";"0";"60,6154";"0";"10";"11";"6";"0";"0";"11";"0";"0";"2";"0";"15,3800";"0,0000";"1"
"20039";"2016-09-28";"0,00";"485,28";"0";"2";"0";"88";"961";"0";"14,4598";"0";"16";"31";"15";"0";"0";"82";"2";"1";"3";"0";"3,4100";"0,0000";"1"
"20044";"2011-02-17";"0,00";"202,46";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20058";"2017-08-25";"0,00";"1219,07";"0";"1";"0";"102";"251";"0";"22,3960";"0";"15";"29";"16";"0";"0";"95";"3";"2";"2";"0";"1,9600";"0,0000";"1"
"20081";"2019-02-15";"0,00";"253,82";"0";"2";"0";"35";"588";"0";"14,4000";"0";"15";"23";"12";"0";"0";"33";"0";"0";"2";"0";"5,7100";"0,0000";"1"
"20104";"2026-04-30";"399,00";"0,00";"1";"0";"0";"124";"20";"1";"9,9350";"1";"24";"37";"17";"0";"0";"119";"0";"2";"3";"0";"2,4200";"0,8100";"0"
"20108";"2011-02-03";"0,00";"95,85";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20118";"2017-02-22";"863,05";"0,00";"1";"0";"0";"70";"99";"0";"7,3768";"1";"15";"25";"11";"2";"0";"66";"3";"0";"1";"0";"1,4300";"1,4300";"0"
"20156";"2011-08-01";"0,00";"739,41";"0";"2";"0";"2";"485";"0";"0,0000";"0";"2";"2";"0";"0";"0";"2";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20158";"2011-04-05";"0,00";"112,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20161";"2011-02-16";"0,00";"307,16";"0";"1";"0";"2";"2273";"0";"3,5000";"0";"2";"2";"2";"0";"0";"2";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20164";"2011-03-11";"0,00";"406,99";"0";"1";"0";"26";"1749";"0";"8,3077";"0";"8";"10";"6";"0";"0";"24";"0";"0";"2";"0";"7,6900";"0,0000";"1"
"20165";"2011-03-16";"0,00";"135,37";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20170";"2011-11-01";"0,00";"121,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20173";"2011-12-01";"0,00";"91,59";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20184";"2013-02-21";"0,00";"156,42";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20192";"2011-02-21";"0,00";"128,21";"0";"1";"0";"7";"2109";"0";"6,7143";"0";"4";"4";"4";"0";"0";"7";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20199";"2012-03-16";"0,00";"121,38";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20207";"2011-05-12";"921,18";"0,00";"1";"0";"0";"126";"2";"4";"10,6720";"1";"18";"43";"17";"1";"0";"117";"1";"2";"6";"0";"4,7600";"0,7900";"0"
"20218";"2020-10-30";"396,77";"0,00";"1";"0";"0";"104";"313";"0";"4,6346";"0";"9";"18";"7";"0";"0";"98";"1";"3";"2";"0";"1,9200";"0,0000";"0"
"20221";"2016-09-16";"0,00";"321,78";"0";"2";"0";"52";"588";"0";"18,7692";"0";"16";"26";"12";"0";"0";"44";"0";"2";"5";"1";"9,6200";"0,0000";"1"
"20225";"2011-10-05";"0,00";"198,90";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20227";"2011-06-01";"0,00";"456,98";"0";"2";"0";"22";"588";"0";"21,5000";"0";"7";"12";"7";"0";"0";"20";"1";"0";"1";"0";"4,5500";"0,0000";"1"
"20261";"2016-03-10";"634,60";"336,91";"1";"1";"1";"6";"1891";"0";"7,3333";"0";"3";"6";"1";"0";"0";"6";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"20263";"2011-03-01";"704,19";"0,00";"1";"0";"0";"33";"23";"3";"12,9375";"1";"12";"18";"11";"0";"1";"27";"0";"3";"3";"0";"9,0900";"3,0300";"0"
"20264";"2013-11-18";"156,11";"0,00";"1";"0";"0";"36";"7";"6";"6,3143";"1";"6";"20";"9";"0";"0";"34";"0";"1";"1";"0";"2,7800";"2,7800";"0"
"20282";"2011-03-23";"0,00";"96,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20292";"2013-04-17";"0,00";"79,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20310";"2011-05-16";"0,00";"123,60";"0";"1";"0";"1";"509";"0";"0,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20313";"2013-02-06";"0,00";"264,78";"0";"1";"0";"3";"1923";"0";"5,3333";"0";"2";"2";"1";"0";"0";"2";"0";"0";"1";"0";"33,3300";"0,0000";"1"
"20318";"2011-04-11";"0,00";"721,25";"0";"2";"0";"32";"1772";"0";"13,9032";"0";"10";"18";"7";"0";"0";"30";"1";"1";"0";"0";"0,0000";"0,0000";"1"
"20320";"2012-12-13";"717,00";"0,00";"1";"0";"0";"140";"77";"2";"21,4643";"0";"22";"38";"15";"0";"0";"126";"3";"4";"7";"0";"5,0000";"0,0000";"0"
"20328";"2012-07-10";"0,00";"97,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20333";"2012-09-20";"0,00";"250,05";"0";"1";"0";"20";"730";"0";"7,9000";"0";"10";"15";"8";"0";"0";"19";"0";"0";"1";"0";"5,0000";"0,0000";"1"
"20340";"2011-05-01";"0,00";"986,60";"0";"2";"0";"57";"1653";"0";"13,4035";"0";"10";"19";"10";"0";"0";"53";"1";"2";"1";"0";"1,7500";"0,0000";"1"
"20349";"2014-04-15";"594,86";"0,00";"1";"0";"0";"120";"21";"2";"8,6583";"0";"19";"40";"15";"1";"3";"112";"3";"5";"0";"0";"0,0000";"0,0000";"0"
"20351";"2016-08-01";"1059,00";"163,92";"1";"1";"1";"1";"50";"1";"0,0000";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0,0000";"100,0000";"0"
"20368";"2011-10-01";"0,00";"102,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20394";"2017-05-16";"526,21";"0,00";"1";"0";"0";"75";"195";"0";"7,8000";"0";"14";"21";"12";"0";"0";"70";"0";"2";"3";"0";"4,0000";"0,0000";"0"
"20395";"2018-07-31";"809,67";"0,00";"1";"0";"0";"63";"40";"7";"5,5397";"0";"14";"22";"9";"0";"0";"61";"0";"1";"1";"0";"1,5900";"0,0000";"0"
"20425";"2011-05-19";"0,00";"101,03";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20432";"2018-02-19";"8422,90";"0,00";"2";"0";"0";"1364";"1";"47";"7,5968";"4";"47";"171";"23";"27";"2";"1261";"12";"47";"43";"1";"3,1500";"0,2900";"0"
"20441";"2012-07-10";"0,00";"106,50";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20442";"2024-02-14";"530,11";"0,00";"1";"0";"0";"66";"55";"1";"9,7121";"0";"16";"26";"8";"0";"0";"60";"5";"0";"1";"0";"1,5200";"0,0000";"0"
"20447";"2011-11-01";"805,96";"0,00";"1";"0";"0";"23";"253";"0";"30,1304";"0";"10";"18";"6";"0";"0";"20";"0";"2";"1";"0";"4,3500";"0,0000";"0"
"20460";"2011-08-01";"1235,84";"0,00";"1";"0";"0";"130";"0";"6";"9,3175";"3";"25";"41";"12";"2";"0";"120";"3";"3";"4";"0";"3,0800";"2,3100";"0"
"20463";"2013-11-01";"1140,73";"0,00";"1";"0";"0";"33";"481";"0";"16,6250";"0";"12";"20";"7";"0";"0";"27";"0";"3";"3";"0";"9,0900";"0,0000";"0"
"20471";"2011-06-01";"0,00";"112,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20472";"2011-09-01";"0,00";"66,10";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20493";"2011-08-01";"1499,00";"0,00";"1";"0";"0";"14";"1";"7";"11,7692";"1";"9";"11";"8";"0";"0";"14";"0";"0";"0";"0";"0,0000";"7,1400";"0"
"20494";"2012-07-10";"0,00";"33,66";"0";"1";"0";"20";"1225";"0";"9,0000";"0";"7";"12";"7";"0";"0";"16";"0";"0";"4";"0";"20,0000";"0,0000";"1"
"20506";"2012-07-13";"0,00";"104,43";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20509";"2012-09-01";"0,00";"366,98";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20520";"2011-11-01";"0,00";"588,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20530";"2017-01-10";"0,00";"1353,11";"0";"2";"0";"608";"565";"0";"16,1563";"0";"31";"131";"24";"10";"0";"579";"5";"12";"12";"0";"1,9700";"0,0000";"1"
"20533";"2011-08-01";"1048,11";"0,00";"1";"0";"0";"163";"113";"0";"7,0679";"0";"18";"36";"18";"0";"0";"151";"3";"0";"9";"0";"5,5200";"0,0000";"0"
"20542";"2011-06-17";"8370,51";"0,00";"1";"0";"0";"260";"1";"27";"37,9646";"5";"41";"82";"20";"13";"1";"247";"0";"2";"11";"0";"4,2300";"1,9200";"0"
"20563";"2011-08-01";"350,63";"0,00";"1";"0";"0";"10";"583";"0";"7,7000";"0";"7";"9";"4";"0";"0";"10";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"20564";"2012-03-15";"0,00";"80,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20573";"2011-10-05";"1672,67";"0,00";"1";"0";"0";"114";"124";"0";"8,8230";"1";"14";"28";"16";"0";"0";"110";"2";"2";"0";"0";"0,0000";"0,8800";"0"
"20580";"2020-01-15";"0,00";"479,61";"0";"2";"0";"40";"1762";"0";"25,4750";"0";"15";"24";"8";"0";"0";"33";"1";"4";"2";"0";"5,0000";"0,0000";"1"
"20584";"2011-06-27";"847,61";"0,00";"1";"0";"0";"367";"13";"9";"24,0110";"1";"33";"89";"28";"7";"0";"353";"3";"5";"5";"1";"1,3600";"0,2700";"0"
"20586";"2014-04-11";"0,00";"82,00";"0";"1";"0";"1";"2413";"0";"10,0000";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"100,0000";"0,0000";"1"
"20591";"2011-07-13";"139,04";"140,00";"1";"2";"1";"21";"211";"0";"7,2857";"0";"8";"14";"8";"0";"0";"16";"0";"3";"2";"0";"9,5200";"0,0000";"0"
"20595";"2011-10-13";"7574,18";"0,00";"1";"0";"0";"436";"0";"9";"13,0186";"3";"28";"69";"21";"1";"0";"412";"3";"6";"15";"0";"3,4400";"0,6900";"0"
"20596";"2011-09-01";"382,20";"0,00";"1";"0";"0";"12";"120";"0";"3,0833";"0";"4";"7";"4";"0";"0";"11";"0";"1";"0";"0";"0,0000";"0,0000";"0"
"20602";"2012-07-13";"0,00";"92,66";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20609";"2019-04-17";"0,00";"900,00";"0";"2";"0";"24";"2382";"0";"34,5000";"0";"8";"11";"11";"0";"0";"23";"0";"1";"0";"0";"0,0000";"0,0000";"1"
"20629";"2016-05-20";"563,58";"0,00";"1";"0";"0";"46";"485";"0";"11,6739";"0";"14";"22";"11";"0";"0";"45";"0";"0";"1";"0";"2,1700";"0,0000";"0"
"20631";"2011-09-01";"0,00";"126,95";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20635";"2011-08-11";"0,00";"112,00";"0";"1";"0";"6";"2052";"0";"5,8333";"0";"4";"4";"4";"0";"0";"5";"0";"0";"1";"0";"16,6700";"0,0000";"1"
"20642";"2011-08-01";"0,00";"106,06";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20655";"2011-08-17";"0,00";"116,46";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20671";"2018-03-20";"0,00";"168,68";"0";"1";"0";"4";"2345";"0";"12,0000";"0";"2";"3";"3";"0";"0";"4";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20683";"2011-12-01";"0,00";"260,79";"0";"1";"0";"6";"345";"0";"16,0000";"0";"1";"6";"4";"0";"0";"6";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20687";"2022-02-09";"0,00";"370,64";"0";"2";"0";"41";"132";"0";"10,6585";"0";"13";"21";"10";"0";"0";"38";"2";"1";"0";"0";"0,0000";"0,0000";"1"
"20689";"2016-09-09";"0,00";"841,80";"0";"2";"0";"103";"523";"0";"13,1748";"0";"18";"37";"16";"0";"0";"98";"2";"1";"2";"0";"1,9400";"0,0000";"1"
"20695";"2011-09-01";"0,00";"87,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20712";"2013-09-19";"468,59";"0,00";"1";"0";"0";"65";"9";"6";"8,3968";"2";"9";"22";"9";"2";"0";"62";"0";"1";"2";"0";"3,0800";"3,0800";"0"
"20720";"2012-07-01";"375,86";"0,00";"1";"0";"0";"84";"294";"0";"5,2976";"0";"12";"20";"9";"0";"1";"74";"1";"1";"7";"1";"8,3300";"0,0000";"0"
"20721";"2016-05-01";"0,00";"108,31";"0";"1";"0";"27";"1618";"0";"14,8889";"0";"7";"10";"5";"0";"0";"26";"0";"1";"0";"0";"0,0000";"0,0000";"1"
"20729";"2015-11-12";"0,00";"170,90";"0";"1";"0";"2";"2637";"0";"41,5000";"0";"2";"2";"2";"0";"0";"2";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20733";"2019-11-16";"958,91";"0,00";"1";"0";"0";"390";"99";"0";"9,9640";"0";"28";"65";"21";"1";"0";"352";"7";"10";"20";"1";"5,1300";"0,0000";"0"
"20753";"2012-02-06";"0,00";"443,35";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20755";"2021-07-13";"0,00";"2419,61";"0";"3";"0";"448";"901";"0";"1,0848";"0";"13";"25";"10";"0";"0";"444";"0";"2";"2";"0";"0,4500";"0,0000";"1"
"20764";"2011-09-12";"1171,00";"0,00";"1";"0";"0";"29";"28";"11";"12,0000";"0";"8";"18";"5";"2";"0";"25";"0";"3";"1";"0";"3,4500";"0,0000";"0"
"20768";"2025-05-21";"801,90";"0,00";"1";"0";"0";"13";"307";"0";"14,2308";"0";"7";"9";"5";"0";"0";"10";"1";"1";"1";"0";"7,6900";"0,0000";"0"
"20771";"2011-09-21";"0,00";"273,46";"0";"1";"0";"4";"1261";"0";"15,2500";"0";"4";"4";"4";"0";"0";"2";"0";"2";"0";"0";"0,0000";"0,0000";"1"
"20777";"2011-09-12";"0,00";"345,19";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20782";"2011-10-01";"0,00";"331,61";"0";"1";"0";"2";"2717";"0";"4,5000";"0";"2";"2";"1";"0";"0";"2";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20784";"2011-10-11";"0,00";"138,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20790";"2011-10-05";"274,21";"0,00";"1";"0";"0";"12";"449";"0";"2,9167";"0";"5";"8";"4";"0";"0";"12";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"20797";"2011-11-03";"0,00";"91,10";"0";"1";"0";"2";"1476";"0";"4,0000";"0";"2";"2";"2";"0";"0";"2";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20816";"2011-11-16";"0,00";"148,49";"0";"1";"0";"7";"1807";"0";"13,5714";"0";"4";"5";"4";"0";"0";"5";"0";"0";"2";"0";"28,5700";"0,0000";"1"
"20821";"2011-11-16";"770,32";"0,00";"1";"0";"0";"155";"91";"0";"14,4805";"1";"21";"39";"13";"11";"0";"144";"2";"6";"2";"1";"1,2900";"0,6500";"0"
"20836";"2011-10-07";"603,40";"0,00";"1";"0";"0";"104";"2";"17";"23,4804";"1";"17";"39";"11";"2";"0";"102";"2";"0";"0";"0";"0,0000";"0,9600";"0"
"20838";"2014-09-29";"0,00";"158,00";"0";"1";"0";"1";"2946";"0";"32,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20843";"2011-10-20";"2923,56";"680,89";"1";"1";"1";"358";"78";"2";"14,3792";"0";"33";"92";"23";"0";"0";"344";"5";"5";"4";"0";"1,1200";"0,0000";"0"
"20845";"2011-11-01";"1791,50";"0,00";"1";"0";"0";"53";"238";"0";"41,9057";"0";"10";"23";"9";"0";"0";"50";"0";"1";"2";"0";"3,7700";"0,0000";"0"
"20846";"2011-11-01";"0,00";"63,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20849";"2011-11-01";"0,00";"80,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20853";"2016-09-23";"0,00";"108,56";"0";"1";"0";"7";"2450";"0";"11,8571";"0";"3";"4";"3";"0";"0";"7";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20890";"2012-03-05";"0,00";"806,14";"0";"1";"0";"1";"2669";"0";"4,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20892";"2017-02-17";"227,83";"0,00";"1";"0";"0";"50";"191";"0";"16,7200";"0";"8";"13";"9";"0";"0";"49";"0";"1";"0";"0";"0,0000";"0,0000";"0"
"20907";"2016-12-10";"229,48";"215,79";"1";"1";"1";"18";"369";"0";"9,0000";"0";"8";"12";"5";"0";"0";"18";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"20908";"2011-11-25";"799,58";"0,00";"1";"0";"0";"78";"2";"5";"20,1154";"0";"16";"31";"14";"1";"1";"74";"0";"2";"2";"0";"2,5600";"0,0000";"0"
"20910";"2012-01-02";"0,00";"4502,04";"0";"1";"0";"155";"324";"0";"14,4870";"0";"25";"44";"16";"0";"0";"146";"2";"4";"3";"0";"1,9400";"0,0000";"1"
"20927";"2011-11-01";"0,00";"109,45";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20929";"2020-10-07";"0,00";"125,03";"0";"1";"0";"3";"1903";"0";"65,0000";"0";"3";"3";"2";"0";"0";"3";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20936";"2021-03-26";"151,97";"98,00";"1";"1";"1";"39";"903";"0";"37,5897";"0";"15";"23";"10";"0";"0";"38";"0";"0";"1";"0";"2,5600";"0,0000";"0"
"20960";"2011-12-01";"0,00";"133,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20961";"2012-01-01";"4131,09";"0,00";"1";"0";"0";"1033";"5";"83";"8,7373";"5";"38";"134";"24";"26";"2";"970";"25";"18";"18";"2";"1,7400";"0,4800";"0"
"20964";"2018-07-07";"0,00";"25,64";"0";"1";"0";"13";"1268";"0";"10,3846";"0";"4";"6";"4";"0";"0";"13";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20967";"2012-01-01";"1410,02";"0,00";"1";"0";"0";"529";"9";"6";"1,5822";"0";"18";"34";"12";"0";"0";"522";"1";"2";"4";"0";"0,7600";"0,0000";"0"
"20983";"2015-07-16";"76,79";"363,41";"1";"1";"1";"23";"2303";"0";"43,9565";"0";"9";"11";"11";"0";"0";"23";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"20986";"2011-12-01";"0,00";"167,19";"0";"1";"0";"19";"1797";"0";"14,2632";"0";"6";"10";"6";"0";"0";"19";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"20997";"2011-12-16";"0,00";"131,50";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"21039";"2012-08-27";"0,00";"92,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"21068";"2012-09-04";"0,00";"232,64";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"21077";"2016-11-24";"0,00";"183,25";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"21128";"2013-04-19";"0,00";"110,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"21146";"2012-01-05";"261,62";"0,00";"1";"0";"0";"169";"813";"0";"18,8571";"0";"12";"25";"11";"0";"0";"162";"0";"2";"5";"0";"2,9600";"0,0000";"0"
"21149";"2012-01-01";"0,00";"172,50";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"21200";"2012-08-21";"0,00";"717,37";"0";"1";"0";"140";"588";"0";"6,7338";"0";"18";"36";"14";"0";"0";"125";"2";"6";"7";"0";"5,0000";"0,0000";"1"
"21222";"2012-04-09";"54,51";"0,00";"1";"0";"0";"76";"1";"2";"12,0400";"1";"19";"36";"14";"0";"2";"70";"3";"1";"1";"1";"1,3200";"1,3200";"0"
"21226";"2019-04-03";"339,67";"0,00";"1";"0";"0";"29";"202";"0";"7,2069";"0";"8";"12";"6";"0";"0";"27";"0";"0";"2";"0";"6,9000";"0,0000";"0"
"21227";"2026-03-04";"399,00";"0,00";"1";"0";"0";"2";"77";"2";"0,0000";"0";"2";"2";"0";"0";"0";"2";"0";"0";"0";"0";"0,0000";"0,0000";"0"
"21235";"2016-06-06";"0,00";"98,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"21237";"2012-02-01";"0,00";"111,00";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"21239";"2011-12-08";"0,00";"116,60";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"21242";"2013-09-09";"0,00";"109,96";"0";"1";"0";"25";"411";"0";"40,5600";"0";"12";"18";"9";"0";"0";"22";"1";"1";"1";"0";"4,0000";"0,0000";"1"
"21243";"2017-03-15";"0,00";"261,51";"0";"1";"0";"0";"0";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"0,0000";"1"
"21258";"2012-01-18";"0,00";"169,00";"0";"1";"0";"1";"3031";"0";"0,0000";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0,0000";"0,0000";"1"
